"Input Order","Search Term","Human GeneID","HGNCID","Human Symbol","Species 2","Fly GeneID","Fly Species Gene ID","Fly Symbol","DIOPT Score","Weighted Score","Rank","Best Score","Best Score Reverse","Prediction Derived From","Alignment & Scores","Feedback","Gene2FunctionDetails"
"615","MST1","4485","7380","MST1","Fly","42347","FBgn0038727","CG7432","1","1.05","low","Yes","No","Inparanoid","","Add","CG7432 details"
"615","MST1","4485","7380","MST1","Fly","32978","FBgn0031058","CG14227","1","0.93","low","Yes","No","Compara","","Add","CG14227 details"
"615","MST1","4485","7380","MST1","Fly","318626","FBgn0051205","CG31205","1","0.93","low","Yes","Yes","Compara","","Add","CG31205 details"
"615","MST1","4485","7380","MST1","Fly","246530","FBgn0050287","CG30287","1","0.93","low","Yes","No","Compara","","Add","CG30287 details"
"615","MST1","4485","7380","MST1","Fly","246532","FBgn0050289","CG30289","1","0.93","low","Yes","No","Compara","","Add","CG30289 details"
"615","MST1","4485","7380","MST1","Fly","37705","FBgn0050414","CG30414","1","0.93","low","Yes","No","Compara","","Add","CG30414 details"
"615","MST1","4485","7380","MST1","Fly","246531","FBgn0050288","CG30288","1","0.93","low","Yes","No","Compara","","Add","CG30288 details"
"615","MST1","4485","7380","MST1","Fly","31033","FBgn0040341","CG11664","1","0.93","low","Yes","Yes","Compara","","Add","CG11664 details"
"615","MST1","4485","7380","MST1","Fly","2768859","FBgn0069056","CG33226","1","0.93","low","Yes","No","Compara","","Add","CG33226 details"
"615","MST1","4485","7380","MST1","Fly","31102","FBgn0025383","CG14780","1","0.93","low","Yes","No","Compara","","Add","CG14780 details"
"615","MST1","4485","7380","MST1","Fly","37454","FBgn0260477","CG30283","1","0.93","low","Yes","Yes","Compara","","Add","CG30283 details"
"615","MST1","4485","7380","MST1","Fly","2768860","FBgn0053225","CG33225","1","0.93","low","Yes","No","Compara","","Add","CG33225 details"
"615","MST1","4485","7380","MST1","Fly","38681","FBgn0035663","CG6462","1","0.91","low","Yes","No","Phylome","","Add","CG6462 details"
"615","MST1","4485","7380","MST1","Fly","38687","FBgn0035669","CG6592","1","0.91","low","Yes","Yes","Phylome","","Add","CG6592 details"
"615","MST1","4485","7380","MST1","Fly","33667","FBgn0031619","CG3355","1","0.91","low","Yes","No","Phylome","","Add","CG3355 details"
"615","MST1","4485","7380","MST1","Fly","35902","FBgn0286782","flz","1","0.91","low","Yes","Yes","Phylome","","Add","flz details"
"615","MST1","4485","7380","MST1","Fly","59137","FBgn0042098","CG18735","1","0.91","low","Yes","No","Phylome","","Add","CG18735 details"
"616","MSTN","2660","4223","MSTN","Fly","43811","FBgn0026199","myo","8","7.88","high","Yes","Yes","eggNOG, Hieranoid, Homologene, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, RoundUp","","Add","myo details"
"616","MTRNR2L1","100462977","37155","MTRNR2L1","","none found","","","","","","","","","","",""
"616","MTRNR2L10","100463488","37167","MTRNR2L10","","none found","","","","","","","","","","",""
"616","MTRNR2L11","100463489","37168","MTRNR2L11","","none found","","","","","","","","","","",""
"616","MTRNR2L12","100463498","37169","MTRNR2L12","","none found","","","","","","","","","","",""
"616","MTRNR2L13","100463500","37170","MTRNR2L13","","none found","","","","","","","","","","",""
"616","MTRNR2L3","100462983","37157","MTRNR2L3","","none found","","","","","","","","","","",""
"616","MTRNR2L4","100463285","37161","MTRNR2L4","","none found","","","","","","","","","","",""
"616","MTRNR2L5","100463289","37162","MTRNR2L5","","none found","","","","","","","","","","",""
"616","MTRNR2L6","100463482","37163","MTRNR2L6","","none found","","","","","","","","","","",""
"616","MTRNR2L7","100288485","37164","MTRNR2L7","","none found","","","","","","","","","","",""
"616","MTRNR2L8","100463486","37165","MTRNR2L8","","none found","","","","","","","","","","",""
"617","MUC1","4582","7508","MUC1","Fly","32384","FBgn0052602","Muc12Ea","3","2.94","high","Yes","Yes","OrthoInspector, Phylome, RoundUp","","Add","Muc12Ea details"
"618","MUC13","56667","7511","MUC13","Fly","41958","FBgn0003319","Sb","1","1","low","Yes","No","Hieranoid","","Add","Sb details"
"618","MUC13","56667","7511","MUC13","Fly","35904","FBgn0265011","Np","1","1","low","Yes","No","Hieranoid","","Add","Np details"
"619","MUC16","94025","15582","MUC16","Fly","318097","FBgn0052580","Muc14A","2","1.91","high","Yes","Yes","OMA, orthoMCL","","Add","Muc14A details"
"620","MUC20","200958","23282","MUC20","Fly","318737","FBgn0051439","Muc96D","1","1.01","low","Yes","Yes","OMA","","Add","Muc96D details"
"620","MUC20","200958","23282","MUC20","Fly","5740467","FBgn0085249","CG34220","1","1.01","low","Yes","Yes","OMA","","Add","CG34220 details"
"621","MUC4","4585","7514","MUC4","Fly","43688","FBgn0051004","mesh","3","2.94","moderate","Yes","No","Compara, Panther, Phylome","","Add","mesh details"
"622","MUC5AC","4586","7515","MUC5AC","Fly","39529","FBgn0029167","Hml","7","6.99","high","Yes","Yes","Compara, eggNOG, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, Panther","","Add","Hml details"
"622","MUC5AC","4586","7515","MUC5AC","Fly","45280","FBgn0000395","cv-2","2","1.83","low","No","No","Compara, eggNOG","","Add","cv-2 details"
"623","MUC5B","727897","7516","MUC5B","Fly","39529","FBgn0029167","Hml","7","6.84","high","Yes","Yes","Compara, eggNOG, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther","","Add","Hml details"
"623","MUC5B","727897","7516","MUC5B","Fly","318097","FBgn0052580","Muc14A","2","1.8","moderate","No","Yes","eggNOG, orthoMCL","","Add","Muc14A details"
"623","MUC5B","727897","7516","MUC5B","Fly","318824","FBgn0053196","dpy","2","1.91","low","No","No","OMA, orthoMCL","","Add","dpy details"
"623","MUC5B","727897","7516","MUC5B","Fly","45280","FBgn0000395","cv-2","2","1.83","low","No","No","Compara, eggNOG","","Add","cv-2 details"
"624","MUC6","4588","7517","MUC6","Fly","39529","FBgn0029167","Hml","6","5.84","moderate","Yes","No","Compara, eggNOG, OrthoDB, OrthoFinder, orthoMCL, Panther","","Add","Hml details"
"624","MUC6","4588","7517","MUC6","Fly","318097","FBgn0052580","Muc14A","2","1.8","moderate","No","Yes","eggNOG, orthoMCL","","Add","Muc14A details"
"624","MUC6","4588","7517","MUC6","Fly","45280","FBgn0000395","cv-2","2","1.83","low","No","No","Compara, eggNOG","","Add","cv-2 details"
"625","MUC7","4589","7518","MUC7","Fly","39706","FBgn0004592","Eig71Ee","1","1.01","low","Yes","Yes","OMA","","Add","Eig71Ee details"
"625","MUC7","4589","7518","MUC7","Fly","2768990","FBgn0053265","Muc68E","1","0.96","low","Yes","No","TreeFam","","Add","Muc68E details"
"626","MUCL1","118430","30588","MUCL1","Fly","35280","FBgn0032834","CG13965","2","1.89","high","Yes","Yes","Compara, TreeFam","","Add","CG13965 details"
"626","MXRA5","25878","7539","MXRA5","","none found","","","","","","","","","","",""
"627","MXRA7","439921","7541","MXRA7","Fly","40430","FBgn0037134","CG7407","3","2.96","high","Yes","Yes","eggNOG, Panther, TreeFam","","Add","CG7407 details"
"627","MYDGF","56005","16948","MYDGF","","none found","","","","","","","","","","",""
"628","MYOC","4653","7610","MYOC","Fly","32782","FBgn0030887","CG6867","5","4.94","moderate","Yes","No","eggNOG, OrthoInspector, Panther, Phylome, RoundUp","","Add","CG6867 details"
"628","MZB1","51237","30125","MZB1","","none found","","","","","","","","","","",""
"629","NAMPT","10135","30092","NAMPT","Fly","33626","FBgn0031589","Naprt","1","0.9","low","Yes","No","eggNOG","","Add","Naprt details"
"630","NAPSA","9476","13395","NAPSA","Fly","45268","FBgn0029093","cathD","8","7.81","moderate","Yes","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","cathD details"
"630","NAPSA","9476","13395","NAPSA","Fly","34182","FBgn0032049","Bace","7","6.8","moderate","No","No","Compara, eggNOG, OrthoDB, OrthoFinder, orthoMCL, Panther, TreeFam","","Add","Bace details"
"630","NAPSA","9476","13395","NAPSA","Fly","34493","FBgn0032303","CG6508","7","6.8","moderate","No","Yes","Compara, eggNOG, OrthoDB, OrthoFinder, orthoMCL, Panther, TreeFam","","Add","CG6508 details"
"630","NAPSA","9476","13395","NAPSA","Fly","34494","FBgn0032304","CG17134","7","6.8","moderate","No","No","Compara, eggNOG, OrthoDB, OrthoFinder, orthoMCL, Panther, TreeFam","","Add","CG17134 details"
"630","NAPSA","9476","13395","NAPSA","Fly","36602","FBgn0033933","CG10104","6","5.88","moderate","No","Yes","eggNOG, OrthoDB, OrthoFinder, Panther, Phylome, TreeFam","","Add","CG10104 details"
"630","NAPSA","9476","13395","NAPSA","Fly","30984","FBgn0011822","Pgcl","6","5.87","moderate","No","Yes","eggNOG, OrthoDB, OrthoFinder, orthoMCL, Panther, TreeFam","","Add","Pgcl details"
"630","NAPSA","9476","13395","NAPSA","Fly","326263","FBgn0053128","CG33128","6","5.7","moderate","No","Yes","Compara, eggNOG, OrthoDB, OrthoFinder, orthoMCL, TreeFam","","Add","CG33128 details"
"630","NAPSA","9476","13395","NAPSA","Fly","326175","FBgn0051928","CG31928","5","4.97","moderate","No","Yes","eggNOG, OrthoDB, OrthoFinder, Panther, TreeFam","","Add","CG31928 details"
"630","NAPSA","9476","13395","NAPSA","Fly","42095","FBgn0038506","CG5860","5","4.97","moderate","No","Yes","eggNOG, OrthoDB, OrthoFinder, Panther, TreeFam","","Add","CG5860 details"
"630","NAPSA","9476","13395","NAPSA","Fly","33330","FBgn0051661","CG31661","5","4.97","moderate","No","Yes","eggNOG, OrthoDB, OrthoFinder, Panther, TreeFam","","Add","CG31661 details"
"630","NAPSA","9476","13395","NAPSA","Fly","42094","FBgn0038505","CG17283","5","4.97","moderate","No","Yes","eggNOG, OrthoDB, OrthoFinder, Panther, TreeFam","","Add","CG17283 details"
"630","NAPSA","9476","13395","NAPSA","Fly","42096","FBgn0038507","CG5863","5","4.77","moderate","No","Yes","eggNOG, OrthoDB, OrthoFinder, orthoMCL, TreeFam","","Add","CG5863 details"
"630","NAPSA","9476","13395","NAPSA","Fly","326174","FBgn0051926","CG31926","4","3.96","moderate","No","Yes","eggNOG, OrthoFinder, Panther, TreeFam","","Add","CG31926 details"
"631","NAXE","128240","18453","NAXE","Fly","31944","FBgn0030178","Naxe","13","12.79","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Naxe details"
"632","NBL1","4681","7650","NBL1","Fly","42560","FBgn0038901","Burs","1","1.01","low","Yes","Yes","OrthoDB","","Add","Burs details"
"633","NCAN","1463","2465","NCAN","Fly","33361","FBgn0051665","wry","1","1","low","Yes","No","Hieranoid","","Add","wry details"
"633","NCAN","1463","2465","NCAN","Fly","40368","FBgn0261258","rgn","1","0.91","low","Yes","No","Phylome","","Add","rgn details"
"634","NDNF","79625","26256","NDNF","Fly","37882","FBgn0050418","nord","9","8.98","high","Yes","Yes","Compara, eggNOG, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, Panther, RoundUp, TreeFam","","Add","nord details"
"635","NDP","4693","7678","NDP","Fly","45280","FBgn0000395","cv-2","1","0.9","low","Yes","No","eggNOG","","Add","cv-2 details"
"635","NDP","4693","7678","NDP","Fly","44013","FBgn0086906","sls","1","0.9","low","Yes","No","eggNOG","","Add","sls details"
"635","NDP","4693","7678","NDP","Fly","40289","FBgn0037016","CG13252","1","0.9","low","Yes","No","eggNOG","","Add","CG13252 details"
"635","NDP","4693","7678","NDP","Fly","42560","FBgn0038901","Burs","1","0.9","low","Yes","Yes","eggNOG","","Add","Burs details"
"635","NDP","4693","7678","NDP","Fly","41474","FBgn0261714","Cpn","1","0.9","low","Yes","Yes","eggNOG","","Add","Cpn details"
"635","NDP","4693","7678","NDP","Fly","41298","FBgn0037836","CG14692","1","0.9","low","Yes","Yes","eggNOG","","Add","CG14692 details"
"635","NDP","4693","7678","NDP","Fly","36542","FBgn0013733","shot","1","0.9","low","Yes","No","eggNOG","","Add","shot details"
"635","NDP","4693","7678","NDP","Fly","40283","FBgn0037012","Rcd2","1","0.9","low","Yes","No","eggNOG","","Add","Rcd2 details"
"635","NDP","4693","7678","NDP","Fly","318097","FBgn0052580","Muc14A","1","0.9","low","Yes","No","eggNOG","","Add","Muc14A details"
"635","NDP","4693","7678","NDP","Fly","39529","FBgn0029167","Hml","1","0.9","low","Yes","No","eggNOG","","Add","Hml details"
"636","NECTIN1","5818","9706","NECTIN1","Fly","35097","FBgn0000636","Fas3","2","1.83","moderate","Yes","No","Compara, eggNOG","","Add","Fas3 details"
"637","NECTIN4","81607","19688","NECTIN4","Fly","35097","FBgn0000636","Fas3","1","0.93","low","Yes","No","Compara","","Add","Fas3 details"
"637","NECTIN4","81607","19688","NECTIN4","Fly","37603","FBgn0005631","robo1","1","0.91","low","Yes","No","Phylome","","Add","robo1 details"
"638","NELL1","4745","7750","NELL1","Fly","40283","FBgn0037012","Rcd2","1","1.1","low","Yes","No","Panther","","Add","Rcd2 details"
"638","NELL1","4745","7750","NELL1","Fly","33941","FBgn0031850","Tsp","1","0.91","low","Yes","No","Phylome","","Add","Tsp details"
"639","NELL2","4753","7751","NELL2","Fly","40283","FBgn0037012","Rcd2","1","1.1","low","Yes","No","Panther","","Add","Rcd2 details"
"639","NELL2","4753","7751","NELL2","Fly","39972","FBgn0052183","Ccn","1","0.91","low","Yes","No","Phylome","","Add","Ccn details"
"639","NELL2","4753","7751","NELL2","Fly","33941","FBgn0031850","Tsp","1","0.91","low","Yes","No","Phylome","","Add","Tsp details"
"640","NENF","29937","30384","NENF","Fly","33360","FBgn0031367","c-cup","4","3.91","high","Yes","Yes","eggNOG, Isobase, Panther, TreeFam","","Add","c-cup details"
"640","NENF","29937","30384","NENF","Fly","318986","FBgn0051858","t-cup","2","2","low","No","No","eggNOG, Panther","","Add","t-cup details"
"640","NENF","29937","30384","NENF","Fly","32548","FBgn0030703","MSBP","2","1.8","low","No","No","eggNOG, orthoMCL","","Add","MSBP details"
"640","NGF","4803","7808","NGF","","none found","","","","","","","","","","",""
"641","NHLRC3","387921","33751","NHLRC3","Fly","35197","FBgn0010300","brat","2","2.11","moderate","Yes","No","OrthoDB, Panther","","Add","brat details"
"641","NHLRC3","387921","33751","NHLRC3","Fly","36033","FBgn0283510","Pal1","2","1.98","moderate","Yes","No","Isobase, RoundUp","","Add","Pal1 details"
"642","NID1","4811","7821","NID1","Fly","36089","FBgn0026403","Ndg","12","11.72","high","Yes","Yes","eggNOG, Hieranoid, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Phylome, RoundUp, TreeFam","","Add","Ndg details"
"643","NID2","22795","13389","NID2","Fly","36089","FBgn0026403","Ndg","11","10.77","moderate","Yes","No","eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Phylome, RoundUp, TreeFam","","Add","Ndg details"
"643","NMB","4828","7842","NMB","","none found","","","","","","","","","","",""
"643","NMS","129521","32203","NMS","","none found","","","","","","","","","","",""
"644","NMU","10874","7859","NMU","Fly","36853","FBgn0034140","Lst","1","1","low","Yes","Yes","User_Submission","","(1)  Show   Add","Lst details"
"645","NODAL","4838","7865","NODAL","Fly","43804","FBgn0039914","mav","3","2.93","high","Yes","Yes","Compara, eggNOG, Panther","","Add","mav details"
"645","NODAL","4838","7865","NODAL","Fly","33474","FBgn0031461","daw","3","2.93","moderate","Yes","No","Compara, eggNOG, Panther","","Add","daw details"
"645","NODAL","4838","7865","NODAL","Fly","33432","FBgn0000490","dpp","2","2","low","No","No","eggNOG, Panther","","Add","dpp details"
"645","NODAL","4838","7865","NODAL","Fly","46000","FBgn0005590","scw","2","2","low","No","No","eggNOG, Panther","","Add","scw details"
"645","NODAL","4838","7865","NODAL","Fly","43811","FBgn0026199","myo","2","2","low","No","No","eggNOG, Panther","","Add","myo details"
"646","NOG","9241","7866","NOG","Fly","34376","FBgn0003751","trk","1","1.01","low","Yes","Yes","OrthoDB","","Add","trk details"
"646","NOG","9241","7866","NOG","Fly","42676","FBgn0266418","wake","1","0.9","low","Yes","No","eggNOG","","Add","wake details"
"647","NOTCH2NL","100996763","53923","NOTCH2NLB","Fly","31293","FBgn0004647","N","2","1.93","moderate","Yes","No","Compara, OrthoFinder","","Add","N details"
"647","NOTCH2NL","388677","31862","NOTCH2NLA","Fly","33361","FBgn0051665","wry","2","2.1","moderate","Yes","No","OrthoFinder, Panther","","Add","wry details"
"647","NOTCH2NL","388677","31862","NOTCH2NLA","Fly","31293","FBgn0004647","N","2","1.93","moderate","Yes","No","Compara, OrthoFinder","","Add","N details"
"647","NOTCH2NL","100996717","53924","NOTCH2NLC","Fly","31293","FBgn0004647","N","2","1.93","moderate","Yes","No","Compara, OrthoFinder","","Add","N details"
"648","NOTUM","147111","27106","NOTUM","Fly","39751","FBgn0044028","Notum","11","10.81","high","Yes","Yes","eggNOG, Hieranoid, Homologene, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Notum details"
"649","NOV","5361","9099","PLXNA1","Fly","43832","FBgn0025741","PlexA","11","10.84","moderate","Yes","No","eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam","","Add","PlexA details"
"649","NOV","6134","10298","RPL10","Fly","43864","FBgn0024733","RpL10","11","10.9","moderate","Yes","No","Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoInspector, Panther, Phylome, RoundUp, TreeFam","","Add","RpL10 details"
"649","NOV","4856","7885","CCN3","Fly","39972","FBgn0052183","Ccn","8","7.83","moderate","Yes","No","Compara, eggNOG, Hieranoid, OrthoFinder, Panther, Phylome, RoundUp, TreeFam","","Add","Ccn details"
"649","NOV","5361","9099","PLXNA1","Fly","43766","FBgn0025740","PlexB","6","5.91","moderate","No","No","eggNOG, Hieranoid, OrthoDB, OrthoFinder, orthoMCL, Panther","","Add","PlexB details"
"650","NPB","256933","30099","NPB","Fly","34716","FBgn0032482","Pect","1","1.01","low","Yes","No","OrthoDB","","Add","Pect details"
"651","NPC2","10577","14537","NPC2","Fly","33374","FBgn0031381","Npc2a","13","12.87","high","Yes","Yes","eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Npc2a details"
"651","NPC2","10577","14537","NPC2","Fly","41232","FBgn0037782","Npc2d","7","6.88","moderate","No","Yes","eggNOG, Hieranoid, OrthoDB, OrthoFinder, Panther, Phylome, TreeFam","","Add","Npc2d details"
"651","NPC2","10577","14537","NPC2","Fly","41710","FBgn0038198","Npc2b","7","6.88","moderate","No","Yes","eggNOG, Hieranoid, OrthoDB, OrthoFinder, Panther, Phylome, TreeFam","","Add","Npc2b details"
"651","NPC2","10577","14537","NPC2","Fly","41233","FBgn0037783","Npc2c","7","6.88","moderate","No","Yes","eggNOG, Hieranoid, OrthoDB, OrthoFinder, Panther, Phylome, TreeFam","","Add","Npc2c details"
"651","NPC2","10577","14537","NPC2","Fly","326136","FBgn0051410","Npc2e","7","6.88","moderate","No","Yes","eggNOG, Hieranoid, OrthoDB, OrthoFinder, Panther, Phylome, TreeFam","","Add","Npc2e details"
"651","NPC2","10577","14537","NPC2","Fly","42864","FBgn0039154","Npc2f","5","4.98","moderate","No","Yes","OrthoDB, OrthoFinder, Panther, Phylome, TreeFam","","Add","Npc2f details"
"651","NPC2","10577","14537","NPC2","Fly","43649","FBgn0039801","Npc2h","4","3.97","moderate","No","Yes","OrthoFinder, Panther, Phylome, TreeFam","","Add","Npc2h details"
"651","NPC2","10577","14537","NPC2","Fly","43648","FBgn0039800","Npc2g","3","3.06","moderate","No","Yes","OrthoFinder, Panther, TreeFam","","Add","Npc2g details"
"651","NPFF","8620","7901","NPFF","","none found","","","","","","","","","","",""
"651","NPNT","255743","27405","NPNT","","none found","","","","","","","","","","",""
"651","NPPA","4878","7939","NPPA","","none found","","","","","","","","","","",""
"651","NPPB","4879","7940","NPPB","","none found","","","","","","","","","","",""
"651","NPPC","4880","7941","NPPC","","none found","","","","","","","","","","",""
"651","NPS","594857","33940","NPS","","none found","","","","","","","","","","",""
"652","NPTX1","4884","7952","NPTX1","Fly","31124","FBgn0024897","b6","2","2.1","moderate","Yes","No","OrthoFinder, Panther","","Add","b6 details"
"653","NPTX2","4885","7953","NPTX2","Fly","31124","FBgn0024897","b6","5","5.08","high","Yes","Yes","Isobase, OrthoFinder, OrthoInspector, Panther, RoundUp","","Add","b6 details"
"653","NPVF","64111","13782","NPVF","","none found","","","","","","","","","","",""
"653","NPW","283869","30509","NPW","","none found","","","","","","","","","","",""
"654","NPY","4852","7955","NPY","Fly","42018","FBgn0027109","NPF","1","1","low","Yes","Yes","User_Submission","","(1)  Show   Add","NPF details"
"655","NRG1","3084","7997","NRG1","Fly","38657","FBgn0003984","vn","4","4","moderate","Yes","No","eggNOG, OrthoFinder, OrthoInspector, Panther","","Add","vn details"
"655","NRG1","3084","7997","NRG1","Fly","326198","FBgn0052179","Krn","3","3.03","moderate","No","Yes","OrthoFinder, OrthoInspector, RoundUp","","Add","Krn details"
"655","NRG1","3084","7997","NRG1","Fly","35253","FBgn0005672","spi","2","2","moderate","No","Yes","OrthoFinder, OrthoInspector","","Add","spi details"
"656","NRG2","9542","7998","NRG2","Fly","38657","FBgn0003984","vn","5","5.03","high","Yes","Yes","eggNOG, OrthoFinder, OrthoInspector, Panther, RoundUp","","Add","vn details"
"656","NRG2","9542","7998","NRG2","Fly","35253","FBgn0005672","spi","2","2","moderate","No","Yes","OrthoFinder, OrthoInspector","","Add","spi details"
"656","NRG2","9542","7998","NRG2","Fly","326198","FBgn0052179","Krn","2","2","low","No","No","OrthoFinder, OrthoInspector","","Add","Krn details"
"657","NRG3","10718","7999","NRG3","Fly","38657","FBgn0003984","vn","1","1.1","low","Yes","No","Panther","","Add","vn details"
"657","NRG3","10718","7999","NRG3","Fly","34171","FBgn0001137","grk","1","0.9","low","Yes","Yes","eggNOG","","Add","grk details"
"658","NRG4","145957","29862","NRG4","Fly","34171","FBgn0001137","grk","1","1","low","Yes","Yes","OrthoFinder","","Add","grk details"
"658","NRN1L","123904","29811","NRN1L","","none found","","","","","","","","","","",""
"658","NRP1","8829","8004","NRP1","","none found","","","","","","","","","","",""
"659","NRP2","8828","8005","NRP2","Fly","42269","FBgn0261262","CG42613","1","0.95","low","Yes","No","Isobase","","Add","CG42613 details"
"659","NRTN","4902","8007","NRTN","","none found","","","","","","","","","","",""
"660","NT5DC3","51559","30826","NT5DC3","Fly","35984","FBgn0033426","CG1814","13","12.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG1814 details"
"660","NT5DC3","51559","30826","NT5DC3","Fly","32822","FBgn0052549","CG32549","2","1.83","low","No","No","Compara, eggNOG","","Add","CG32549 details"
"660","NTF3","4908","8023","NTF3","","none found","","","","","","","","","","",""
"660","NTF4","4909","8024","NTF4","","none found","","","","","","","","","","",""
"661","NTN1","9423","8029","NTN1","Fly","32398","FBgn0015773","NetA","12","11.77","high","Yes","Yes","Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam","","Add","NetA details"
"661","NTN1","9423","8029","NTN1","Fly","32400","FBgn0015774","NetB","11","10.79","moderate","No","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OrthoDB, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","NetB details"
"662","NTN3","4917","8030","NTN3","Fly","32398","FBgn0015773","NetA","11","10.76","moderate","Yes","No","Compara, eggNOG, Hieranoid, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam","","Add","NetA details"
"662","NTN3","4917","8030","NTN3","Fly","32400","FBgn0015774","NetB","9","8.76","moderate","No","No","Compara, eggNOG, Hieranoid, Inparanoid, OrthoDB, orthoMCL, Panther, Phylome, TreeFam","","Add","NetB details"
"663","NTN4","59277","13658","NTN4","Fly","34068","FBgn0261800","LanB1","3","3","moderate","Yes","No","eggNOG, OrthoFinder, Panther","","Add","LanB1 details"
"663","NTN4","59277","13658","NTN4","Fly","32400","FBgn0015774","NetB","2","2.1","low","No","No","OrthoFinder, Panther","","Add","NetB details"
"664","NTN5","126147","25208","NTN5","Fly","32400","FBgn0015774","NetB","4","3.87","moderate","Yes","No","eggNOG, Panther, Phylome, TreeFam","","Add","NetB details"
"664","NTN5","126147","25208","NTN5","Fly","32398","FBgn0015773","NetA","4","3.87","moderate","Yes","No","eggNOG, Panther, Phylome, TreeFam","","Add","NetA details"
"664","NTS","4922","8038","NTS","","none found","","","","","","","","","","",""
"665","NUCB1","4924","8043","NUCB1","Fly","39978","FBgn0052190","NUCB1","10","9.98","moderate","Yes","No","Compara, eggNOG, Hieranoid, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, Panther, RoundUp, TreeFam","","Add","NUCB1 details"
"666","NUCB2","4925","8044","NUCB2","Fly","39978","FBgn0052190","NUCB1","12","11.88","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp, TreeFam","","Add","NUCB1 details"
"666","NXPE3","91775","28238","NXPE3","","none found","","","","","","","","","","",""
"666","NXPE4","54827","23117","NXPE4","","none found","","","","","","","","","","",""
"666","NXPH1","30010","20693","NXPH1","","none found","","","","","","","","","","",""
"666","NXPH2","11249","8076","NXPH2","","none found","","","","","","","","","","",""
"666","NXPH3","11248","8077","NXPH3","","none found","","","","","","","","","","",""
"666","NXPH4","11247","8078","NXPH4","","none found","","","","","","","","","","",""
"667","OAF","220323","28752","OAF","Fly","33435","FBgn0011818","oaf","13","12.79","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","oaf details"
"667","OBP2A","29991","23380","OBP2A","","none found","","","","","","","","","","",""
"667","OBP2B","29989","23381","OBP2B","","none found","","","","","","","","","","",""
"668","OC90","729330","8100","OC90","Fly","43461","FBgn0039655","CG14507","3","3.01","moderate","Yes","No","eggNOG, OrthoDB, Panther","","Add","CG14507 details"
"668","ODAPH","152816","26300","ODAPH","","none found","","","","","","","","","","",""
"669","OGN","4969","8126","OGN","Fly","42965","FBgn0039235","CAH4","1","1.01","low","Yes","No","OrthoDB","","Add","CAH4 details"
"669","OGN","4969","8126","OGN","Fly","36126","FBgn0033542","CAH13","1","1.01","low","Yes","No","OrthoDB","","Add","CAH13 details"
"669","OGN","4969","8126","OGN","Fly","43264","FBgn0039486","CAH9","1","1.01","low","Yes","No","OrthoDB","","Add","CAH9 details"
"669","OGN","4969","8126","OGN","Fly","37359","FBgn0034554","CAH14","1","1.01","low","Yes","No","OrthoDB","","Add","CAH14 details"
"669","OGN","4969","8126","OGN","Fly","34786","FBgn0027844","CAH1","1","1.01","low","Yes","No","OrthoDB","","Add","CAH1 details"
"669","OGN","4969","8126","OGN","Fly","50102","FBgn0040629","CAH5","1","1.01","low","Yes","No","OrthoDB","","Add","CAH5 details"
"669","OGN","4969","8126","OGN","Fly","41238","FBgn0037788","CAH7","1","1.01","low","Yes","No","OrthoDB","","Add","CAH7 details"
