"Input Order","Search Term","Human GeneID","HGNCID","Human Symbol","Species 2","Fly GeneID","Fly Species Gene ID","Fly Symbol","DIOPT Score","Weighted Score","Rank","Best Score","Best Score Reverse","Prediction Derived From","Alignment & Scores","Feedback","Gene2FunctionDetails"
"638","HAS1","3036","4818","HAS1","Fly","40442","FBgn0029091","Chs2","4","3.89","high","Yes","Yes","eggNOG, OrthoInspector, RoundUp, TreeFam","","Add","Chs2 details"
"638","HAUS4","54930","20163","HAUS4","","none found","","","","","","","","","","",""
"639","HAUS7","55559","32979","HAUS7","Fly","33503","FBgn0031484","CG3165","1","0.93","low","Yes","No","Compara","","Add","CG3165 details"
"639","HCAR2","338442","24827","HCAR2","","none found","","","","","","","","","","",""
"640","HCAR3","8843","16824","HCAR3","Fly","41286","FBgn0004841","TkR86C","1","0.91","low","Yes","No","Phylome","","Add","TkR86C details"
"640","HCAR3","8843","16824","HCAR3","Fly","40019","FBgn0036789","AstC-R2","1","0.91","low","Yes","No","Phylome","","Add","AstC-R2 details"
"640","HCAR3","8843","16824","HCAR3","Fly","40020","FBgn0036790","AstC-R1","1","0.91","low","Yes","No","Phylome","","Add","AstC-R1 details"
"641","HCFC2","29915","24972","HCFC2","Fly","43788","FBgn0039904","Hcf","9","8.73","high","Yes","Yes","Compara, eggNOG, Hieranoid, OrthoFinder, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Hcf details"
"642","HCK","3055","4840","HCK","Fly","48973","FBgn0262733","Src64B","6","5.92","moderate","Yes","No","eggNOG, Hieranoid, OrthoDB, OrthoFinder, Panther, Phylome","","Add","Src64B details"
"642","HCK","3055","4840","HCK","Fly","35524","FBgn0264959","Src42A","4","3.91","moderate","No","No","eggNOG, Hieranoid, OrthoDB, OrthoFinder","","Add","Src42A details"
"642","HCK","3055","4840","HCK","Fly","34132","FBgn0003502","Btk29A","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","Btk29A details"
"642","HCK","3055","4840","HCK","Fly","41398","FBgn0262081","Csk","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","Csk details"
"643","HCLS1","3059","4844","HCLS1","Fly","42491","FBgn0025865","Cortactin","8","7.88","moderate","Yes","No","Compara, eggNOG, Inparanoid, OrthoDB, orthoMCL, Panther, RoundUp, TreeFam","","Add","Cortactin details"
"643","HCST","10870","16977","HCST","","none found","","","","","","","","","","",""
"644","HDAC8","55869","13315","HDAC8","Fly","38565","FBgn0015805","HDAC1","2","1.91","moderate","Yes","No","eggNOG, OrthoDB","","Add","HDAC1 details"
"645","HEG1","57493","29227","HEG1","Fly","41958","FBgn0003319","Sb","1","1","low","Yes","No","Hieranoid","","Add","Sb details"
"645","HEG1","57493","29227","HEG1","Fly","35904","FBgn0265011","Np","1","1","low","Yes","No","Hieranoid","","Add","Np details"
"646","HELZ","9931","16878","HELZ","Fly","39613","FBgn0036451","CG9425","12","11.71","high","Yes","Yes","Compara, eggNOG, Hieranoid, Inparanoid, Isobase, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam","","Add","CG9425 details"
"646","HELZ","9931","16878","HELZ","Fly","36550","FBgn0033889","CG6701","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG6701 details"
"646","HELZ","9931","16878","HELZ","Fly","38427","FBgn0041164","armi","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","armi details"
"646","HELZ","9931","16878","HELZ","Fly","36922","FBgn0034187","CG6967","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG6967 details"
"647","HENMT1","113802","26400","HENMT1","Fly","36301","FBgn0033686","Hen1","12","11.69","high","Yes","Yes","Compara, eggNOG, Homologene, Isobase, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Hen1 details"
"648","HERC2","8924","4868","HERC2","Fly","33035","FBgn0031107","HERC2","13","12.9","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam","","Add","HERC2 details"
"648","HERC2","8924","4868","HERC2","Fly","43518","FBgn0000247","ca","3","3.01","low","No","No","eggNOG, OrthoDB, Panther","","Add","ca details"
"648","HERC2","8924","4868","HERC2","Fly","42581","FBgn0038917","CG6678","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG6678 details"
"648","HERC2","8924","4868","HERC2","Fly","33332","FBgn0031344","CG7420","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG7420 details"
"648","HERC2","8924","4868","HERC2","Fly","33261","FBgn0031286","CG3862","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG3862 details"
"648","HERC2","8924","4868","HERC2","Fly","33850","FBgn0031769","CG9135","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG9135 details"
"648","HERC2","8924","4868","HERC2","Fly","38669","FBgn0002638","Rcc1","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","Rcc1 details"
"649","HERPUD1","9709","13744","HERPUD1","Fly","34065","FBgn0031950","Herp","12","11.9","moderate","Yes","No","Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam","","Add","Herp details"
"650","HFE","3077","4886","HFE","Fly","3772173","FBgn0053863","His3:CG33863","1","0.9","low","Yes","No","eggNOG","","Add","His3:CG33863 details"
"650","HFE","3077","4886","HFE","Fly","3772421","FBgn0053845","His3:CG33845","1","0.9","low","Yes","No","eggNOG","","Add","His3:CG33845 details"
"650","HFE","3077","4886","HFE","Fly","3772191","FBgn0053854","His3:CG33854","1","0.9","low","Yes","No","eggNOG","","Add","His3:CG33854 details"
"650","HFE","3077","4886","HFE","Fly","3772370","FBgn0053821","His3:CG33821","1","0.9","low","Yes","No","eggNOG","","Add","His3:CG33821 details"
"650","HFE","3077","4886","HFE","Fly","3771959","FBgn0053806","His3:CG33806","1","0.9","low","Yes","No","eggNOG","","Add","His3:CG33806 details"
"650","HFE","3077","4886","HFE","Fly","31848","FBgn0004828","His3.3B","1","0.9","low","Yes","No","eggNOG","","Add","His3.3B details"
"650","HFE","3077","4886","HFE","Fly","3772163","FBgn0053809","His3:CG33809","1","0.9","low","Yes","No","eggNOG","","Add","His3:CG33809 details"
"650","HFE","3077","4886","HFE","Fly","3772619","FBgn0053848","His3:CG33848","1","0.9","low","Yes","No","eggNOG","","Add","His3:CG33848 details"
"650","HFE","3077","4886","HFE","Fly","3772517","FBgn0053860","His3:CG33860","1","0.9","low","Yes","No","eggNOG","","Add","His3:CG33860 details"
"650","HFE","3077","4886","HFE","Fly","3771792","FBgn0053830","His3:CG33830","1","0.9","low","Yes","No","eggNOG","","Add","His3:CG33830 details"
"650","HFE","3077","4886","HFE","Fly","3772189","FBgn0053866","His3:CG33866","1","0.9","low","Yes","No","eggNOG","","Add","His3:CG33866 details"
"650","HFE","3077","4886","HFE","Fly","3772374","FBgn0053824","His3:CG33824","1","0.9","low","Yes","No","eggNOG","","Add","His3:CG33824 details"
"650","HFE","3077","4886","HFE","Fly","3772231","FBgn0053857","His3:CG33857","1","0.9","low","Yes","No","eggNOG","","Add","His3:CG33857 details"
"650","HFE","3077","4886","HFE","Fly","3772518","FBgn0053851","His3:CG33851","1","0.9","low","Yes","No","eggNOG","","Add","His3:CG33851 details"
"650","HFE","3077","4886","HFE","Fly","3771729","FBgn0053842","His3:CG33842","1","0.9","low","Yes","No","eggNOG","","Add","His3:CG33842 details"
"650","HFE","3077","4886","HFE","Fly","3771723","FBgn0053836","His3:CG33836","1","0.9","low","Yes","No","eggNOG","","Add","His3:CG33836 details"
"650","HFE","3077","4886","HFE","Fly","3771771","FBgn0053815","His3:CG33815","1","0.9","low","Yes","No","eggNOG","","Add","His3:CG33815 details"
"650","HFE","3077","4886","HFE","Fly","36495","FBgn0040477","cid","1","0.9","low","Yes","No","eggNOG","","Add","cid details"
"650","HFE","3077","4886","HFE","Fly","3772032","FBgn0053839","His3:CG33839","1","0.9","low","Yes","No","eggNOG","","Add","His3:CG33839 details"
"650","HFE","3077","4886","HFE","Fly","318847","FBgn0051613","His3:CG31613","1","0.9","low","Yes","No","eggNOG","","Add","His3:CG31613 details"
"650","HFE","3077","4886","HFE","Fly","3772198","FBgn0053818","His3:CG33818","1","0.9","low","Yes","No","eggNOG","","Add","His3:CG33818 details"
"650","HFE","3077","4886","HFE","Fly","3772607","FBgn0053827","His3:CG33827","1","0.9","low","Yes","No","eggNOG","","Add","His3:CG33827 details"
"650","HFE","3077","4886","HFE","Fly","3772149","FBgn0053803","His3:CG33803","1","0.9","low","Yes","No","eggNOG","","Add","His3:CG33803 details"
"650","HFE","3077","4886","HFE","Fly","33736","FBgn0014857","His3.3A","1","0.9","low","Yes","No","eggNOG","","Add","His3.3A details"
"650","HFE","3077","4886","HFE","Fly","3772552","FBgn0053833","His3:CG33833","1","0.9","low","Yes","No","eggNOG","","Add","His3:CG33833 details"
"650","HFE","3077","4886","HFE","Fly","3772489","FBgn0053812","His3:CG33812","1","0.9","low","Yes","No","eggNOG","","Add","His3:CG33812 details"
"651","HIF1A","3091","4910","HIF1A","Fly","43580","FBgn0266411","sima","9","8.73","high","Yes","Yes","Compara, eggNOG, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","sima details"
"651","HIF1A","3091","4910","HIF1A","Fly","41612","FBgn0004666","sim","2","1.9","low","No","No","eggNOG, OrthoFinder","","Add","sim details"
"651","HIF1A","3091","4910","HIF1A","Fly","38065","FBgn0262139","trh","2","1.83","low","No","No","Compara, eggNOG","","Add","trh details"
"652","HIF3A","64344","15825","HIF3A","Fly","43580","FBgn0266411","sima","7","6.8","moderate","Yes","No","Compara, eggNOG, OrthoFinder, OrthoInspector, Panther, Phylome, TreeFam","","Add","sima details"
"652","HIF3A","64344","15825","HIF3A","Fly","41612","FBgn0004666","sim","2","1.9","low","No","No","eggNOG, OrthoFinder","","Add","sim details"
"652","HIF3A","64344","15825","HIF3A","Fly","38065","FBgn0262139","trh","2","1.83","low","No","No","Compara, eggNOG","","Add","trh details"
"653","HINT1","3094","4912","HINT1","Fly","33471","FBgn0031459","CG2862","14","13.82","high","Yes","Yes","eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG2862 details"
"654","HIP1R","9026","18415","HIP1R","Fly","39450","FBgn0036309","Hip1","12","11.8","high","Yes","Yes","Compara, eggNOG, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Hip1 details"
"654","HLA-A","3105","4931","HLA-A","","none found","","","","","","","","","","",""
"654","HLA-DPB1","3115","4940","HLA-DPB1","","none found","","","","","","","","","","",""
"655","HMGCS1","3157","5007","HMGCS1","Fly","44154","FBgn0010611","Hmgs","15","14.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Hmgs details"
"656","HMOX1","3162","5013","HMOX1","Fly","41407","FBgn0037933","Ho","10","9.89","moderate","Yes","No","Compara, eggNOG, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam","","Add","Ho details"
"657","HOMER3","9454","17514","HOMER3","Fly","33944","FBgn0025777","homer","8","8.03","moderate","Yes","No","Hieranoid, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, TreeFam","","Add","homer details"
"658","HOXC5","3222","5127","HOXC5","Fly","40833","FBgn0003339","Scr","5","4.86","moderate","Yes","No","eggNOG, Hieranoid, OrthoFinder, OrthoInspector, TreeFam","","Add","Scr details"
"658","HOXC5","3222","5127","HOXC5","Fly","40834","FBgn0001077","ftz","2","2","moderate","No","Yes","eggNOG, Panther","","Add","ftz details"
"658","HOXC5","3222","5127","HOXC5","Fly","40835","FBgn0260642","Antp","3","3","low","No","No","eggNOG, Hieranoid, Panther","","Add","Antp details"
"658","HOXC5","3222","5127","HOXC5","Fly","42034","FBgn0003944","Ubx","2","2","low","No","No","eggNOG, Panther","","Add","Ubx details"
"658","HOXC5","3222","5127","HOXC5","Fly","42037","FBgn0000014","abd-A","2","2","low","No","No","eggNOG, Panther","","Add","abd-A details"
"659","HOXD4","3233","5138","HOXD4","Fly","40832","FBgn0000439","Dfd","4","4","moderate","Yes","No","eggNOG, OrthoFinder, OrthoInspector, Panther","","Add","Dfd details"
"659","HOXD4","3233","5138","HOXD4","Fly","40833","FBgn0003339","Scr","3","3.05","low","No","No","eggNOG, Inparanoid, Panther","","Add","Scr details"
"660","HPS3","84343","15597","HPS3","Fly","40439","FBgn0037142","CG14562","11","10.74","high","Yes","Yes","Compara, eggNOG, Hieranoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG14562 details"
"660","HRASLS5","117245","24978","PLAAT5","","none found","","","","","","","","","","",""
"661","HRH1","3269","5182","HRH1","Fly","40955","FBgn0037546","mAChR-B","1","1.01","low","Yes","Yes","OrthoDB","","Add","mAChR-B details"
"661","HRH1","3269","5182","HRH1","Fly","42136","FBgn0038542","TyrR","1","0.95","low","Yes","No","Isobase","","Add","TyrR details"
"661","HRH1","3269","5182","HRH1","Fly","31626","FBgn0029909","mAChR-C","1","0.93","low","Yes","No","Compara","","Add","mAChR-C details"
"661","HRH1","3269","5182","HRH1","Fly","37892","FBgn0000037","mAChR-A","1","0.9","low","Yes","No","eggNOG","","Add","mAChR-A details"
"662","HS6ST3","266722","19134","HS6ST3","Fly","42380","FBgn0038755","Hs6st","13","12.74","moderate","Yes","No","Compara, eggNOG, Hieranoid, Inparanoid, Isobase, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Hs6st details"
"662","HSH2D","84941","24920","HSH2D","","none found","","","","","","","","","","",""
"663","HSPB1","3315","5246","HSPB1","Fly","32955","FBgn0031037","CG14207","5","4.97","high","Yes","Yes","Compara, eggNOG, OrthoDB, Panther, RoundUp","","Add","CG14207 details"
"663","HSPB1","3315","5246","HSPB1","Fly","39075","FBgn0001225","Hsp26","5","5.04","moderate","Yes","No","eggNOG, OrthoDB, OrthoFinder, Panther, RoundUp","","Add","Hsp26 details"
"663","HSPB1","3315","5246","HSPB1","Fly","39076","FBgn0001227","Hsp67Ba","5","5.04","moderate","Yes","No","eggNOG, OrthoDB, OrthoFinder, Panther, RoundUp","","Add","Hsp67Ba details"
"663","HSPB1","3315","5246","HSPB1","Fly","37744","FBgn0011296","l(2)efl","5","5.04","moderate","Yes","No","eggNOG, OrthoDB, OrthoFinder, Panther, RoundUp","","Add","l(2)efl details"
"663","HSPB1","3315","5246","HSPB1","Fly","39077","FBgn0001224","Hsp23","4","4.01","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, Panther","","Add","Hsp23 details"
"663","HSPB1","3315","5246","HSPB1","Fly","38870","FBgn0035817","CG7409","4","4.01","moderate","No","Yes","eggNOG, OrthoDB, OrthoFinder, Panther","","Add","CG7409 details"
"663","HSPB1","3315","5246","HSPB1","Fly","39074","FBgn0035982","CG4461","4","4.01","moderate","No","Yes","eggNOG, OrthoDB, OrthoFinder, Panther","","Add","CG4461 details"
"663","HSPB1","3315","5246","HSPB1","Fly","39078","FBgn0001226","Hsp27","4","4.01","moderate","No","Yes","eggNOG, OrthoDB, OrthoFinder, Panther","","Add","Hsp27 details"
"663","HSPB1","3315","5246","HSPB1","Fly","39071","FBgn0001229","Hsp67Bc","4","4.01","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, Panther","","Add","Hsp67Bc details"
"663","HSPB1","3315","5246","HSPB1","Fly","34342","FBgn0032181","CG13133","3","3.01","low","No","No","eggNOG, OrthoDB, Panther","","Add","CG13133 details"
"663","HSPB1","3315","5246","HSPB1","Fly","3772576","FBgn0001223","Hsp22","3","3","low","No","No","eggNOG, OrthoFinder, Panther","","Add","Hsp22 details"
"664","HSPG2","3339","5273","HSPG2","Fly","45320","FBgn0284408","trol","11","10.65","high","Yes","Yes","Compara, eggNOG, Hieranoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Phylome, RoundUp, TreeFam","","Add","trol details"
"664","HSPG2","3339","5273","HSPG2","Fly","36771","FBgn0034070","SP2353","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","SP2353 details"
"665","HTR1B","3351","5287","HTR1B","Fly","37191","FBgn0263116","5-HT1B","5","4.98","moderate","Yes","No","Compara, OrthoDB, Panther, Phylome, RoundUp","","Add","5-HT1B details"
"665","HTR1B","3351","5287","HTR1B","Fly","43669","FBgn0004573","5-HT7","4","3.94","moderate","No","No","Isobase, OrthoInspector, RoundUp, TreeFam","","Add","5-HT7 details"
"665","HTR1B","3351","5287","HTR1B","Fly","37196","FBgn0004168","5-HT1A","3","2.94","low","No","No","Compara, Panther, Phylome","","Add","5-HT1A details"
"666","HTR7","3363","5302","HTR7","Fly","43669","FBgn0004573","5-HT7","6","6.14","high","Yes","Yes","Hieranoid, Homologene, OrthoDB, OrthoFinder, Panther, RoundUp","","Add","5-HT7 details"
"667","HTRA1","5654","9476","HTRA1","Fly","41756","FBgn0038233","HtrA2","11","10.81","moderate","Yes","No","eggNOG, Inparanoid, Isobase, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","HtrA2 details"
"668","HUNK","30811","13326","HUNK","Fly","41256","FBgn0262617","Nuak1","1","0.93","low","Yes","No","Compara","","Add","Nuak1 details"
"669","HYDIN","54768","19368","HYDIN","Fly","33272","FBgn0031292","CG15824","2","2","high","Yes","Yes","eggNOG, Panther","","Add","CG15824 details"
"670","HYI","81888","26948","HYI","Fly","31960","FBgn0011770","Gip","14","13.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Gip details"
"671","HYLS1","219844","26558","HYLS1","Fly","7354432","FBgn0087041","CG42231","1","1.1","low","Yes","Yes","Panther","","Add","CG42231 details"
"671","ICAM1","3383","5344","ICAM1","","none found","","","","","","","","","","",""
"671","ICAM2","3384","5345","ICAM2","","none found","","","","","","","","","","",""
"671","ICOS","29851","5351","ICOS","","none found","","","","","","","","","","",""
"671","ICOSLG","23308","17087","ICOSLG","","none found","","","","","","","","","","",""
"672","IFFO2","126917","27006","IFFO2","Fly","36615","FBgn0010397","LamC","1","0.91","low","Yes","No","Phylome","","Add","LamC details"
"673","IFIT5","24138","13328","IFIT5","Fly","37401","FBgn0020312","Tmtc3","1","0.9","low","Yes","No","eggNOG","","Add","Tmtc3 details"
"673","IFIT5","24138","13328","IFIT5","Fly","41867","FBgn0038324","CG5038","1","0.9","low","Yes","No","eggNOG","","Add","CG5038 details"
"673","IFIT5","24138","13328","IFIT5","Fly","37518","FBgn0034692","CG13502","1","0.9","low","Yes","No","eggNOG","","Add","CG13502 details"
"673","IFIT5","24138","13328","IFIT5","Fly","43239","FBgn0039463","Spag1","1","0.9","low","Yes","No","eggNOG","","Add","Spag1 details"
"673","IFIT5","24138","13328","IFIT5","Fly","33455","FBgn0051690","CG31690","1","0.9","low","Yes","No","eggNOG","","Add","CG31690 details"
"673","IFIT5","24138","13328","IFIT5","Fly","34547","FBgn0032345","CG14921","1","0.9","low","Yes","No","eggNOG","","Add","CG14921 details"
"673","IFIT5","24138","13328","IFIT5","Fly","36167","FBgn0033578","BBS4","1","0.9","low","Yes","No","eggNOG","","Add","BBS4 details"
"673","IFIT5","24138","13328","IFIT5","Fly","34377","FBgn0260749","Utx","1","0.9","low","Yes","No","eggNOG","","Add","Utx details"
"673","IFIT5","24138","13328","IFIT5","Fly","33276","FBgn0028481","CG4341","1","0.9","low","Yes","No","eggNOG","","Add","CG4341 details"
"673","IFNGR1","3459","5439","IFNGR1","","none found","","","","","","","","","","",""
"674","IFRD1","3475","5456","IFRD1","Fly","33489","FBgn0051694","CG31694","14","13.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG31694 details"
"675","IFT122","55764","13556","IFT122","Fly","38957","FBgn0265102","Oseg1","14","13.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Oseg1 details"
"675","IGFL2","147920","32929","IGFL2","","none found","","","","","","","","","","",""
"675","IGSF11","152404","16669","IGSF11","","none found","","","","","","","","","","",""
"675","IGSF23","147710","40040","IGSF23","","none found","","","","","","","","","","",""
"676","IKZF5","64376","14283","IKZF5","Fly","41032","FBgn0001180","hb","3","3.06","high","Yes","Yes","Hieranoid, Inparanoid, OrthoDB","","Add","hb details"
"676","IL10RA","3587","5964","IL10RA","","none found","","","","","","","","","","",""
"676","IL12RB1","3594","5971","IL12RB1","","none found","","","","","","","","","","",""
"677","IL12RB2","3595","5972","IL12RB2","Fly","31792","FBgn0264975","Nrg","1","0.91","low","Yes","No","Phylome","","Add","Nrg details"
"677","IL12RB2","3595","5972","IL12RB2","Fly","35259","FBgn0000464","Lar","1","0.91","low","Yes","No","Phylome","","Add","Lar details"
"677","IL12RB2","3595","5972","IL12RB2","Fly","31017","FBgn0021764","sdk","1","0.91","low","Yes","No","Phylome","","Add","sdk details"
"677","IL12RB2","3595","5972","IL12RB2","Fly","35652","FBgn0033159","Dscam1","1","0.91","low","Yes","No","Phylome","","Add","Dscam1 details"
"677","IL13","3596","5973","IL13","","none found","","","","","","","","","","",""
"677","IL13RA2","3598","5975","IL13RA2","","none found","","","","","","","","","","",""
"678","IL16","3603","5980","IL16","Fly","39583","FBgn0087007","bbg","3","3.03","high","Yes","Yes","eggNOG, Panther, RoundUp","","Add","bbg details"
"678","IL16","3603","5980","IL16","Fly","44100","FBgn0067864","Patj","2","1.95","low","No","No","eggNOG, Inparanoid","","Add","Patj details"
"678","IL16","3603","5980","IL16","Fly","42206","FBgn0038606","CG15803","2","1.95","low","No","No","eggNOG, Inparanoid","","Add","CG15803 details"
"678","IL16","3603","5980","IL16","Fly","43852","FBgn0000008","a","2","1.86","low","No","No","eggNOG, TreeFam","","Add","a details"
"678","IL17RB","55540","18015","IL17RB","","none found","","","","","","","","","","",""
"679","IL1R1","3554","5993","IL1R1","Fly","33635","FBgn0028482","bdl","1","0.95","low","Yes","No","Isobase","","Add","bdl details"
"679","IL1R1","3554","5993","IL1R1","Fly","36283","FBgn0004839","otk","1","0.91","low","Yes","No","Phylome","","Add","otk details"
"679","IL1R1","3554","5993","IL1R1","Fly","37556","FBgn0034723","CG13506","1","0.91","low","Yes","No","Phylome","","Add","CG13506 details"
"679","IL1R1","3554","5993","IL1R1","Fly","38788","FBgn0265296","Dscam2","1","0.91","low","Yes","No","Phylome","","Add","Dscam2 details"
"679","IL1R1","3554","5993","IL1R1","Fly","44097","FBgn0024189","sns","1","0.91","low","Yes","No","Phylome","","Add","sns details"
"679","IL1R1","3554","5993","IL1R1","Fly","50003","FBgn0266801","CG45263","1","0.91","low","Yes","Yes","Phylome","","Add","CG45263 details"
"679","IL1R1","3554","5993","IL1R1","Fly","34235","FBgn0032095","Toll-4","1","0.91","low","Yes","No","Phylome","","Add","Toll-4 details"
"679","IL1R1","3554","5993","IL1R1","Fly","31364","FBgn0000635","Fas2","1","0.91","low","Yes","No","Phylome","","Add","Fas2 details"
"680","IL1RL1","9173","5998","IL1RL1","Fly","36283","FBgn0004839","otk","1","0.91","low","Yes","No","Phylome","","Add","otk details"
"680","IL1RL1","9173","5998","IL1RL1","Fly","37556","FBgn0034723","CG13506","1","0.91","low","Yes","No","Phylome","","Add","CG13506 details"
"680","IL1RL1","9173","5998","IL1RL1","Fly","34235","FBgn0032095","Toll-4","1","0.91","low","Yes","No","Phylome","","Add","Toll-4 details"
"680","IL1RL1","9173","5998","IL1RL1","Fly","31364","FBgn0000635","Fas2","1","0.91","low","Yes","No","Phylome","","Add","Fas2 details"
"680","IL1RL1","9173","5998","IL1RL1","Fly","38788","FBgn0265296","Dscam2","1","0.91","low","Yes","No","Phylome","","Add","Dscam2 details"
"680","IL1RL1","9173","5998","IL1RL1","Fly","44097","FBgn0024189","sns","1","0.91","low","Yes","No","Phylome","","Add","sns details"
"680","IL1RL1","9173","5998","IL1RL1","Fly","50003","FBgn0266801","CG45263","1","0.91","low","Yes","Yes","Phylome","","Add","CG45263 details"
"680","IL21R","50615","6006","IL21R","","none found","","","","","","","","","","",""
"680","IL4R","3566","6015","IL4R","","none found","","","","","","","","","","",""
"681","IL6ST","3572","6021","IL6ST","Fly","31792","FBgn0264975","Nrg","1","0.91","low","Yes","No","Phylome","","Add","Nrg details"
"681","IL6ST","3572","6021","IL6ST","Fly","35259","FBgn0000464","Lar","1","0.91","low","Yes","No","Phylome","","Add","Lar details"
"681","IL6ST","3572","6021","IL6ST","Fly","31017","FBgn0021764","sdk","1","0.91","low","Yes","No","Phylome","","Add","sdk details"
"681","IL6ST","3572","6021","IL6ST","Fly","35652","FBgn0033159","Dscam1","1","0.91","low","Yes","No","Phylome","","Add","Dscam1 details"
"681","IL7R","3575","6024","IL7R","","none found","","","","","","","","","","",""
"681","ILDR2","387597","18131","ILDR2","","none found","","","","","","","","","","",""
"682","ILK","3611","6040","ILK","Fly","53573","FBgn0028427","Ilk","14","13.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Ilk details"
"683","INPP5A","3632","6076","INPP5A","Fly","326119","FBgn0259178","5PtaseI","11","10.74","high","Yes","Yes","Compara, eggNOG, Homologene, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","5PtaseI details"
"684","INSR","3643","6091","INSR","Fly","42549","FBgn0283499","InR","10","9.95","moderate","Yes","No","eggNOG, Hieranoid, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp, TreeFam","","Add","InR details"
"684","INSR","3643","6091","INSR","Fly","35181","FBgn0032752","CG10702","4","3.82","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, Phylome","","Add","CG10702 details"
"684","INSR","3643","6091","INSR","Fly","41809","FBgn0038279","Sdr","3","2.91","low","No","No","eggNOG, OrthoDB, OrthoFinder","","Add","Sdr details"
"685","INTS12","57117","25067","INTS12","Fly","43227","FBgn0039459","IntS12","14","13.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","IntS12 details"
"686","IP6K2","51447","17313","IP6K2","Fly","37465","FBgn0034644","CG10082","10","9.89","moderate","Yes","No","Compara, eggNOG, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam","","Add","CG10082 details"
"686","IP6K2","51447","17313","IP6K2","Fly","33236","FBgn0031267","Ipk2","3","2.94","low","No","No","eggNOG, OrthoDB, RoundUp","","Add","Ipk2 details"
